Transaction ID,Product,Quantity,Unit Price (INR),Month,Sales Date,Customer Name,City,State,Country,Sales Channel,Payment Type,Total Sale (INR),Profit
TX0624,Camera,3,"₹ 10,144.00",Dec,2023-12-30,Divij Balakrishnan,Panihati,Chhattisgarh,India,Online,Credit Card,"₹ 30,432.00","₹ 9,129.60"
TX0625,Camera,6,"₹ 2,966.00",Mar,2024-03-25,Siya Sachdev,Rourkela,Tripura,India,Direct,Debit Card,"₹ 17,796.00","₹ 5,338.80"
TX0626,Smartwatch,5,"₹ 5,275.00",Apr,2024-04-11,Vivaan Kant,Bally,Odisha,India,Store,Cash,"₹ 26,375.00","₹ 7,912.50"
TX0627,Headphones,2,"₹ 11,873.00",Aug,2024-08-09,Anika Chadha,Aurangabad,Sikkim,India,Store,Net Banking,"₹ 23,746.00","₹ 7,123.80"
TX0628,Camera,6,"₹ 2,757.00",Feb,2024-02-04,Taran Cherian,Kanpur,Telangana,India,Direct,UPI,"₹ 16,542.00","₹ 4,962.60"
TX0629,E-Reader,5,"₹ 19,994.00",Aug,2024-08-02,Ojas Varughese,Aurangabad,West Bengal,India,Store,UPI,"₹ 99,970.00","₹ 29,991.00"
TX0630,Printer,6,"₹ 16,630.00",Jun,2024-06-05,Kiaan Sidhu,Bokaro,Haryana,India,Store,Debit Card,"₹ 99,780.00","₹ 29,934.00"
TX0631,Camera,8,"₹ 8,724.00",Aug,2024-08-11,Ishita Babu,Morena,Telangana,India,Store,Cash,"₹ 69,792.00","₹ 20,937.60"
TX0632,Printer,5,"₹ 12,619.00",Dec,2023-12-29,Ivana Kumar,Yamunanagar,Madhya Pradesh,India,Store,Debit Card,"₹ 63,095.00","₹ 18,928.50"
TX0633,External Hard Drive,5,"₹ 14,839.00",Nov,2023-11-10,Rhea Kara,Agartala,Arunachal Pradesh,India,Store,UPI,"₹ 74,195.00","₹ 22,258.50"
TX0634,Desktop PC,3,"₹ 6,223.00",Jul,2024-07-01,Jiya Warrior,Ozhukarai,Madhya Pradesh,India,Direct,Cash,"₹ 18,669.00","₹ 5,600.70"
TX0635,Desktop PC,3,"₹ 13,471.00",Sep,2024-09-11,Jivin Karpe,Hyderabad,Chhattisgarh,India,Store,UPI,"₹ 40,413.00","₹ 12,123.90"
TX0636,E-Reader,2,"₹ 18,397.00",Jan,2024-01-05,Ranbir Ratti,South Dumdum,Uttarakhand,India,Online,Credit Card,"₹ 36,794.00","₹ 11,038.20"
TX0637,Camera,4,"₹ 10,678.00",Mar,2024-03-26,Romil Chanda,Kolkata,Meghalaya,India,Online,Debit Card,"₹ 42,712.00","₹ 12,813.60"
TX0638,Tablet,1,"₹ 2,359.00",May,2024-05-28,Raghav Chopra,Chennai,Haryana,India,Online,Net Banking,"₹ 2,359.00",₹ 707.70
TX0639,Tablet,2,"₹ 16,134.00",Oct,2023-10-14,Amira Zacharia,Solapur,Himachal Pradesh,India,Online,UPI,"₹ 32,268.00","₹ 9,680.40"
TX0640,Smartphone,2,"₹ 7,202.00",Mar,2024-03-20,Piya Goyal,Jaipur,Uttar Pradesh,India,Direct,Cash,"₹ 14,404.00","₹ 4,321.20"
TX0641,Desktop PC,7,"₹ 8,306.00",Jul,2024-07-07,Lakshay Chanda,Bilaspur,Haryana,India,Store,Net Banking,"₹ 58,142.00","₹ 17,442.60"
TX0642,Printer,9,"₹ 2,080.00",Jun,2024-06-28,Yuvaan Brahmbhatt,Raurkela Industrial Township,Goa,India,Store,Debit Card,"₹ 18,720.00","₹ 5,616.00"
TX0643,Laptop,7,"₹ 2,540.00",Feb,2024-02-17,Adira Korpal,Ambattur,Goa,India,Store,Debit Card,"₹ 17,780.00","₹ 5,334.00"
TX0644,Headphones,4,"₹ 16,729.00",Jun,2024-06-07,Misha Kaul,Unnao,Manipur,India,Online,Credit Card,"₹ 66,916.00","₹ 20,074.80"
TX0645,Smartphone,1,"₹ 14,433.00",Aug,2024-08-12,Jayant Virk,Asansol,Manipur,India,Store,UPI,"₹ 14,433.00","₹ 4,329.90"
TX0646,Desktop PC,8,"₹ 5,422.00",May,2024-05-21,Pari Lalla,Gandhidham,Chhattisgarh,India,Store,UPI,"₹ 43,376.00","₹ 13,012.80"
TX0647,Tablet,4,"₹ 13,387.00",Jan,2024-01-08,Prisha Khosla,Motihari,Maharashtra,India,Online,Cash,"₹ 53,548.00","₹ 16,064.40"
TX0648,Tablet,3,"₹ 2,101.00",Oct,2023-10-11,Biju Mann,Saharanpur,Sikkim,India,Direct,Cash,"₹ 6,303.00","₹ 1,890.90"
TX0649,Smartphone,6,"₹ 7,819.00",Sep,2023-09-29,Bhamini Sagar,Mathura,West Bengal,India,Store,Net Banking,"₹ 46,914.00","₹ 14,074.20"
TX0650,E-Reader,8,"₹ 11,402.00",Mar,2024-03-28,Gokul Raju,Kota,Manipur,India,Store,Net Banking,"₹ 91,216.00","₹ 27,364.80"
TX0651,Laptop,4,"₹ 5,346.00",Aug,2024-08-06,Misha Kale,Hosur,Arunachal Pradesh,India,Online,Cash,"₹ 21,384.00","₹ 6,415.20"
TX0652,Laptop,5,"₹ 8,668.00",Sep,2023-09-30,Lakshay Dhar,Kharagpur,Madhya Pradesh,India,Online,Cash,"₹ 43,340.00","₹ 13,002.00"
TX0653,External Hard Drive,8,"₹ 4,945.00",May,2024-05-26,Samarth Rastogi,Tiruchirappalli,Gujarat,India,Direct,UPI,"₹ 39,560.00","₹ 11,868.00"
TX0654,E-Reader,7,"₹ 15,595.00",Jun,2024-06-15,Himmat Dhawan,Khora ,Tamil Nadu,India,Store,Debit Card,"₹ 109,165.00","₹ 32,749.50"
TX0655,Desktop PC,8,"₹ 12,179.00",Apr,2024-04-25,Eva Bedi,Narasaraopet,Goa,India,Direct,Credit Card,"₹ 97,432.00","₹ 29,229.60"
TX0656,E-Reader,4,"₹ 12,173.00",Jul,2024-07-14,Aniruddh Dutt,Tadepalligudem,Odisha,India,Direct,Debit Card,"₹ 48,692.00","₹ 14,607.60"
TX0657,Camera,7,"₹ 2,784.00",Jul,2024-07-21,Neelofar Vora,Jalna,Haryana,India,Store,UPI,"₹ 19,488.00","₹ 5,846.40"
TX0658,Desktop PC,4,"₹ 5,846.00",Apr,2024-04-27,Kashvi Issac,Siwan,Chhattisgarh,India,Store,Credit Card,"₹ 23,384.00","₹ 7,015.20"
TX0659,External Hard Drive,8,"₹ 3,851.00",Sep,2024-09-15,Rohan Kala,Madurai,Himachal Pradesh,India,Store,Debit Card,"₹ 30,808.00","₹ 9,242.40"
TX0660,Headphones,2,"₹ 14,799.00",Jul,2024-07-18,Aayush Sachdev,Mumbai,Tamil Nadu,India,Store,UPI,"₹ 29,598.00","₹ 8,879.40"
TX0661,Smartphone,4,"₹ 8,564.00",Jul,2024-07-30,Divij Varma,Bhiwani,Tripura,India,Direct,Net Banking,"₹ 34,256.00","₹ 10,276.80"
TX0662,Headphones,8,"₹ 16,764.00",Apr,2024-04-18,Saanvi Sagar,Mangalore,Nagaland,India,Direct,UPI,"₹ 134,112.00","₹ 40,233.60"
TX0663,External Hard Drive,9,"₹ 5,797.00",Nov,2023-11-08,Aarna Bhalla,Delhi,Tamil Nadu,India,Store,Cash,"₹ 52,173.00","₹ 15,651.90"
TX0664,Camera,9,"₹ 3,962.00",Feb,2024-02-23,Ela Bhagat,Haldia,Uttarakhand,India,Online,Net Banking,"₹ 35,658.00","₹ 10,697.40"
TX0665,Desktop PC,5,"₹ 10,973.00",Aug,2024-08-11,Kashvi Goswami,Nellore,Nagaland,India,Store,Net Banking,"₹ 54,865.00","₹ 16,459.50"
TX0666,Desktop PC,6,"₹ 13,177.00",Oct,2023-10-22,Manjari Bhavsar,Khammam,Meghalaya,India,Store,Cash,"₹ 79,062.00","₹ 23,718.60"
TX0667,Desktop PC,4,"₹ 18,712.00",Sep,2024-09-08,Ela Bora,Ozhukarai,Assam,India,Online,Net Banking,"₹ 74,848.00","₹ 22,454.40"
TX0668,Smartwatch,7,"₹ 11,566.00",May,2024-05-29,Samaira Bhattacharyya,Madhyamgram,Himachal Pradesh,India,Direct,Cash,"₹ 80,962.00","₹ 24,288.60"
TX0669,Smartwatch,7,"₹ 10,802.00",Oct,2023-10-17,Advika Gill,Proddatur,Tamil Nadu,India,Online,Cash,"₹ 75,614.00","₹ 22,684.20"
TX0670,Printer,3,"₹ 9,696.00",Apr,2024-04-27,Abram Sridhar,Kadapa,Haryana,India,Direct,Credit Card,"₹ 29,088.00","₹ 8,726.40"
TX0671,Headphones,4,"₹ 4,309.00",Mar,2024-03-15,Lakshay Gupta,Ichalkaranji,Madhya Pradesh,India,Online,Credit Card,"₹ 17,236.00","₹ 5,170.80"
TX0672,Tablet,6,"₹ 11,655.00",May,2024-05-10,Zoya Lal,Kavali,West Bengal,India,Direct,Net Banking,"₹ 69,930.00","₹ 20,979.00"
TX0673,Printer,8,"₹ 17,261.00",Oct,2023-10-31,Vardaniya Yogi,Amaravati,Punjab,India,Store,Credit Card,"₹ 138,088.00","₹ 41,426.40"
TX0674,Desktop PC,1,"₹ 10,443.00",Jun,2024-06-16,Oorja Bera,Bangalore,Uttar Pradesh,India,Online,Credit Card,"₹ 10,443.00","₹ 3,132.90"
TX0675,Smartphone,8,"₹ 5,962.00",May,2024-05-04,Dhruv Batta,Dewas,Chhattisgarh,India,Online,Cash,"₹ 47,696.00","₹ 14,308.80"
TX0676,Laptop,2,"₹ 11,124.00",Aug,2024-08-20,Biju Gera,Ulhasnagar,Madhya Pradesh,India,Online,UPI,"₹ 22,248.00","₹ 6,674.40"
TX0677,External Hard Drive,3,"₹ 14,475.00",Oct,2023-10-02,Armaan Viswanathan,Hajipur,West Bengal,India,Online,Net Banking,"₹ 43,425.00","₹ 13,027.50"
TX0678,Printer,6,"₹ 13,298.00",May,2024-05-03,Ivan Thakur,Giridih,Karnataka,India,Direct,Debit Card,"₹ 79,788.00","₹ 23,936.40"
TX0679,Smartphone,1,"₹ 9,110.00",Feb,2024-02-29,Piya Char,North Dumdum,Bihar,India,Direct,Credit Card,"₹ 9,110.00","₹ 2,733.00"
TX0680,Smartphone,6,"₹ 2,344.00",Sep,2023-09-25,Hunar Madan,Tinsukia,Odisha,India,Direct,Cash,"₹ 14,064.00","₹ 4,219.20"
TX0681,Headphones,9,"₹ 7,137.00",Aug,2024-08-12,Mishti Badal,Thanjavur,Telangana,India,Online,Debit Card,"₹ 64,233.00","₹ 19,269.90"
TX0682,Smartwatch,9,"₹ 11,776.00",Apr,2024-04-23,Vivaan Bajwa,Saharanpur,Meghalaya,India,Store,Cash,"₹ 105,984.00","₹ 31,795.20"
TX0683,Printer,3,"₹ 17,360.00",Mar,2024-03-06,Prerak Halder,Udaipur,Sikkim,India,Store,Cash,"₹ 52,080.00","₹ 15,624.00"
TX0684,Desktop PC,6,"₹ 5,530.00",Jul,2024-07-12,Samaira Mahal,Satara,Meghalaya,India,Direct,Net Banking,"₹ 33,180.00","₹ 9,954.00"
TX0685,Camera,4,"₹ 8,769.00",May,2024-05-21,Mannat Dada,Anantapuram,Haryana,India,Store,Debit Card,"₹ 35,076.00","₹ 10,522.80"
TX0686,Desktop PC,2,"₹ 9,172.00",Sep,2024-09-13,Himmat Edwin,Jalna,Bihar,India,Online,Debit Card,"₹ 18,344.00","₹ 5,503.20"
TX0687,Laptop,8,"₹ 3,663.00",Aug,2024-08-31,Himmat Amble,Jorhat,Haryana,India,Direct,Cash,"₹ 29,304.00","₹ 8,791.20"
TX0688,External Hard Drive,4,"₹ 6,893.00",Sep,2024-09-10,Abram Barad,Pune,Nagaland,India,Direct,Debit Card,"₹ 27,572.00","₹ 8,271.60"
TX0689,Laptop,9,"₹ 3,264.00",Aug,2024-08-15,Jayesh Gill,Tiruvottiyur,Meghalaya,India,Online,Debit Card,"₹ 29,376.00","₹ 8,812.80"
TX0690,E-Reader,6,"₹ 3,549.00",Aug,2024-08-05,Yuvraj  Joshi,Ballia,Himachal Pradesh,India,Direct,Net Banking,"₹ 21,294.00","₹ 6,388.20"
TX0691,Laptop,6,"₹ 6,371.00",May,2024-05-17,Nitya Lal,Satara,Haryana,India,Direct,Cash,"₹ 38,226.00","₹ 11,467.80"
TX0692,Camera,2,"₹ 18,425.00",Apr,2024-04-30,Tara Ganguly,North Dumdum,Odisha,India,Direct,UPI,"₹ 36,850.00","₹ 11,055.00"
TX0693,E-Reader,8,"₹ 9,596.00",Jan,2024-01-21,Veer Kalita,Farrukhabad,Tamil Nadu,India,Online,Credit Card,"₹ 76,768.00","₹ 23,030.40"
TX0694,Laptop,3,"₹ 16,387.00",Jul,2024-07-15,Inaaya  Chaudhuri,Moradabad,Goa,India,Store,Net Banking,"₹ 49,161.00","₹ 14,748.30"
TX0695,Desktop PC,2,"₹ 12,994.00",Sep,2024-09-17,Biju Hayer,Surat,Maharashtra,India,Online,Cash,"₹ 25,988.00","₹ 7,796.40"
TX0696,Printer,1,"₹ 6,005.00",Jul,2024-07-08,Kavya Bajaj,Bidar,Karnataka,India,Direct,UPI,"₹ 6,005.00","₹ 1,801.50"
TX0697,Smartwatch,2,"₹ 11,742.00",Jan,2024-01-19,Ryan Wadhwa,Silchar,West Bengal,India,Online,Cash,"₹ 23,484.00","₹ 7,045.20"
TX0698,Smartwatch,1,"₹ 19,060.00",Jun,2024-06-06,Emir Choudhury,Amritsar,Maharashtra,India,Online,UPI,"₹ 19,060.00","₹ 5,718.00"
TX0699,Smartwatch,2,"₹ 17,474.00",Jun,2024-06-18,Seher Jayaraman,Bidhannagar,Maharashtra,India,Direct,Cash,"₹ 34,948.00","₹ 10,484.40"
TX0700,E-Reader,2,"₹ 15,444.00",Jan,2024-01-19,Alisha Char,Madurai,Nagaland,India,Online,UPI,"₹ 30,888.00","₹ 9,266.40"
TX0701,Smartwatch,7,"₹ 10,178.00",Jun,2024-06-05,Umang Dugar,Madanapalle,Goa,India,Store,Net Banking,"₹ 71,246.00","₹ 21,373.80"
TX0702,Smartwatch,9,"₹ 2,303.00",Dec,2023-12-27,Adira Chakrabarti,Bhiwani,Karnataka,India,Direct,Credit Card,"₹ 20,727.00","₹ 6,218.10"
TX0703,Camera,9,"₹ 12,112.00",Mar,2024-03-24,Divyansh Ramesh,Khammam,Himachal Pradesh,India,Online,Cash,"₹ 109,008.00","₹ 32,702.40"
TX0704,Tablet,4,"₹ 14,081.00",Jan,2024-01-30,Dhruv Rao,Avadi,Jharkhand,India,Online,Debit Card,"₹ 56,324.00","₹ 16,897.20"
TX0705,External Hard Drive,3,"₹ 14,747.00",Dec,2023-12-09,Aaryahi Sidhu,Ambattur,Jharkhand,India,Direct,UPI,"₹ 44,241.00","₹ 13,272.30"
TX0706,Headphones,1,"₹ 18,878.00",Aug,2024-08-26,Kavya Koshy,Patiala,Bihar,India,Online,Debit Card,"₹ 18,878.00","₹ 5,663.40"
TX0707,Camera,8,"₹ 5,589.00",Nov,2023-11-15,Shanaya Setty,Allahabad,Nagaland,India,Store,Net Banking,"₹ 44,712.00","₹ 13,413.60"
TX0708,Laptop,5,"₹ 9,063.00",Jun,2024-06-16,Hansh Issac,Ranchi,Assam,India,Online,Debit Card,"₹ 45,315.00","₹ 13,594.50"
TX0709,Smartphone,7,"₹ 9,334.00",Mar,2024-03-02,Farhan Kumer,Vellore,Kerala,India,Online,Net Banking,"₹ 65,338.00","₹ 19,601.40"
TX0710,Camera,1,"₹ 9,152.00",Apr,2024-04-15,Nirvi Zachariah,Hajipur,Sikkim,India,Direct,Credit Card,"₹ 9,152.00","₹ 2,745.60"
TX0711,External Hard Drive,6,"₹ 12,514.00",Jan,2024-01-09,Madhup Mani,Ujjain,Arunachal Pradesh,India,Online,Debit Card,"₹ 75,084.00","₹ 22,525.20"
TX0712,Smartwatch,4,"₹ 8,238.00",Dec,2023-12-07,Aarna Chaudhary,Dindigul,Himachal Pradesh,India,Store,Cash,"₹ 32,952.00","₹ 9,885.60"
TX0713,Camera,4,"₹ 16,111.00",Jan,2024-01-30,Shaan Sankar,Alwar,Haryana,India,Online,Debit Card,"₹ 64,444.00","₹ 19,333.20"
TX0714,Smartphone,5,"₹ 9,445.00",Jun,2024-06-17,Onkar Chanda,Muzaffarpur,Sikkim,India,Online,Cash,"₹ 47,225.00","₹ 14,167.50"
TX0715,External Hard Drive,1,"₹ 7,089.00",Sep,2024-09-17,Hrishita Bahl,Bardhaman,Rajasthan,India,Direct,Debit Card,"₹ 7,089.00","₹ 2,126.70"
TX0716,Desktop PC,7,"₹ 3,354.00",Nov,2023-11-09,Nitya Ramaswamy,Tenali,Punjab,India,Direct,UPI,"₹ 23,478.00","₹ 7,043.40"
TX0717,Laptop,6,"₹ 12,348.00",Nov,2023-11-19,Dhanuk Bhatnagar,Navi Mumbai,Meghalaya,India,Store,Credit Card,"₹ 74,088.00","₹ 22,226.40"
TX0718,Headphones,4,"₹ 18,979.00",Mar,2024-03-31,Zoya Kala,Bharatpur,Tamil Nadu,India,Direct,Credit Card,"₹ 75,916.00","₹ 22,774.80"
TX0719,Smartphone,1,"₹ 6,243.00",Jul,2024-07-29,Eshani Bhakta,Gurgaon,Manipur,India,Online,Credit Card,"₹ 6,243.00","₹ 1,872.90"
TX0720,Desktop PC,1,"₹ 13,423.00",May,2024-05-22,Tejas Kadakia,Dewas,Chhattisgarh,India,Online,Credit Card,"₹ 13,423.00","₹ 4,026.90"
TX0721,Smartwatch,2,"₹ 4,855.00",Sep,2024-09-07,Aayush Varkey,Jamalpur,Bihar,India,Direct,Cash,"₹ 9,710.00","₹ 2,913.00"
TX0722,Headphones,3,"₹ 2,609.00",Feb,2024-02-22,Aarav Khatri,Chandigarh,Telangana,India,Online,UPI,"₹ 7,827.00","₹ 2,348.10"
TX0723,Desktop PC,1,"₹ 14,204.00",Jan,2024-01-13,Misha Arya,Sambhal,Rajasthan,India,Online,Credit Card,"₹ 14,204.00","₹ 4,261.20"
TX0724,E-Reader,3,"₹ 12,484.00",Mar,2024-03-17,Dhanush Sharma,Guntur,Tamil Nadu,India,Store,Net Banking,"₹ 37,452.00","₹ 11,235.60"
TX0725,Headphones,3,"₹ 14,012.00",Nov,2023-11-10,Riya Din,Kolkata,Haryana,India,Direct,Credit Card,"₹ 42,036.00","₹ 12,610.80"
TX0726,Smartphone,7,"₹ 18,822.00",Dec,2023-12-29,Anahi Sanghvi,Ghaziabad,Uttarakhand,India,Online,Credit Card,"₹ 131,754.00","₹ 39,526.20"
TX0727,Smartphone,8,"₹ 13,998.00",Jun,2024-06-03,Sumer Talwar,Howrah,Odisha,India,Store,Credit Card,"₹ 111,984.00","₹ 33,595.20"
TX0728,Smartphone,9,"₹ 16,823.00",Apr,2024-04-30,Indranil Desai,Shahjahanpur,Sikkim,India,Store,Credit Card,"₹ 151,407.00","₹ 45,422.10"
TX0729,External Hard Drive,9,"₹ 8,334.00",Jan,2024-01-02,Bhavin Sachdeva,Solapur,West Bengal,India,Store,Credit Card,"₹ 75,006.00","₹ 22,501.80"
TX0730,Printer,3,"₹ 8,348.00",Jul,2024-07-08,Kiaan Rama,Kulti,Uttarakhand,India,Store,Net Banking,"₹ 25,044.00","₹ 7,513.20"
TX0731,Headphones,5,"₹ 15,200.00",Jul,2024-07-21,Alisha Thaman,Buxar,Arunachal Pradesh,India,Online,Cash,"₹ 76,000.00","₹ 22,800.00"
TX0732,Tablet,8,"₹ 2,080.00",Sep,2023-09-25,Jiya Dewan,Bhubaneswar,Maharashtra,India,Direct,Cash,"₹ 16,640.00","₹ 4,992.00"
TX0733,Smartwatch,8,"₹ 4,558.00",Dec,2023-12-25,Shamik Saraf,Srikakulam,Haryana,India,Online,Debit Card,"₹ 36,464.00","₹ 10,939.20"
TX0734,Desktop PC,6,"₹ 11,350.00",Jul,2024-07-10,Yashvi Bansal,Hubli–Dharwad,Meghalaya,India,Store,UPI,"₹ 68,100.00","₹ 20,430.00"
TX0735,E-Reader,8,"₹ 17,316.00",Jun,2024-06-25,Madhav Chokshi,Solapur,Telangana,India,Online,Credit Card,"₹ 138,528.00","₹ 41,558.40"
TX0736,Laptop,3,"₹ 11,886.00",Mar,2024-03-29,Jiya Vora,Buxar,Odisha,India,Online,Credit Card,"₹ 35,658.00","₹ 10,697.40"
TX0737,Smartphone,5,"₹ 14,876.00",Apr,2024-04-03,Farhan Goyal,Dehradun,Andhra Pradesh,India,Store,Net Banking,"₹ 74,380.00","₹ 22,314.00"
TX0738,Headphones,2,"₹ 12,107.00",Nov,2023-11-14,Sumer Dar,Eluru,Nagaland,India,Direct,Credit Card,"₹ 24,214.00","₹ 7,264.20"
TX0739,Printer,2,"₹ 6,789.00",Aug,2024-08-30,Chirag Lad,Muzaffarnagar,Assam,India,Direct,Credit Card,"₹ 13,578.00","₹ 4,073.40"
TX0740,External Hard Drive,2,"₹ 2,602.00",Sep,2024-09-22,Aaina Kota,Meerut,Sikkim,India,Direct,Debit Card,"₹ 5,204.00","₹ 1,561.20"
TX0741,Smartwatch,8,"₹ 7,522.00",May,2024-05-28,Tejas Dewan,Noida,Nagaland,India,Direct,Cash,"₹ 60,176.00","₹ 18,052.80"
TX0742,Tablet,1,"₹ 10,824.00",Aug,2024-08-02,Onkar Badal,Jamshedpur,Gujarat,India,Direct,Net Banking,"₹ 10,824.00","₹ 3,247.20"
TX0743,Tablet,1,"₹ 7,250.00",Jun,2024-06-09,Ranbir Sood,Chennai,Kerala,India,Online,Net Banking,"₹ 7,250.00","₹ 2,175.00"
TX0744,Printer,3,"₹ 8,382.00",Sep,2024-09-12,Piya Sagar,Ambarnath,Tamil Nadu,India,Online,Cash,"₹ 25,146.00","₹ 7,543.80"
TX0745,Smartphone,2,"₹ 14,569.00",Sep,2024-09-18,Samaira Barad,Muzaffarpur,Rajasthan,India,Online,Cash,"₹ 29,138.00","₹ 8,741.40"
TX0746,Laptop,5,"₹ 4,341.00",Jun,2024-06-02,Neysa Dubey,Bhilwara,Nagaland,India,Store,Debit Card,"₹ 21,705.00","₹ 6,511.50"
TX0747,Laptop,7,"₹ 5,477.00",Jul,2024-07-18,Aaryahi Sem,Danapur,Uttar Pradesh,India,Store,Net Banking,"₹ 38,339.00","₹ 11,501.70"
TX0748,Laptop,1,"₹ 2,107.00",May,2024-05-11,Vanya Gour,Kochi,Jharkhand,India,Direct,UPI,"₹ 2,107.00",₹ 632.10
TX0749,Tablet,7,"₹ 10,696.00",Sep,2023-09-29,Aarna Goda,Rajkot,Tripura,India,Direct,Cash,"₹ 74,872.00","₹ 22,461.60"
TX0750,Camera,7,"₹ 6,933.00",Apr,2024-04-25,Sana Raju,Lucknow,Nagaland,India,Online,Net Banking,"₹ 48,531.00","₹ 14,559.30"
TX0751,External Hard Drive,3,"₹ 7,113.00",May,2024-05-09,Trisha Bora,Bhiwani,Maharashtra,India,Direct,Net Banking,"₹ 21,339.00","₹ 6,401.70"
TX0752,E-Reader,9,"₹ 7,145.00",Apr,2024-04-30,Samar Roy,Guntakal,Odisha,India,Direct,Cash,"₹ 64,305.00","₹ 19,291.50"
TX0753,Laptop,7,"₹ 18,652.00",Sep,2024-09-14,Hridaan Chana,Jalandhar,Mizoram,India,Store,Debit Card,"₹ 130,564.00","₹ 39,169.20"
TX0754,External Hard Drive,7,"₹ 17,924.00",Dec,2023-12-25,Aaina Biswas,Kozhikode,Uttar Pradesh,India,Online,Credit Card,"₹ 125,468.00","₹ 37,640.40"
TX0755,E-Reader,6,"₹ 10,957.00",Mar,2024-03-24,Riya Kurian,Kavali,Manipur,India,Direct,Debit Card,"₹ 65,742.00","₹ 19,722.60"
TX0756,Headphones,3,"₹ 2,073.00",Sep,2024-09-08,Romil Andra,Avadi,West Bengal,India,Direct,Cash,"₹ 6,219.00","₹ 1,865.70"
TX0757,Headphones,6,"₹ 13,146.00",Feb,2024-02-02,Shamik Sami,Gulbarga,Rajasthan,India,Direct,Net Banking,"₹ 78,876.00","₹ 23,662.80"
TX0758,Laptop,1,"₹ 8,728.00",Oct,2023-10-01,Kavya Shan,Sambalpur,Manipur,India,Direct,UPI,"₹ 8,728.00","₹ 2,618.40"
TX0759,Smartphone,4,"₹ 6,570.00",Jan,2024-01-06,Navya Sami,Salem,Karnataka,India,Online,UPI,"₹ 26,280.00","₹ 7,884.00"
TX0760,E-Reader,8,"₹ 3,375.00",Jun,2024-06-12,Anvi Dutta,Howrah,Uttarakhand,India,Online,Cash,"₹ 27,000.00","₹ 8,100.00"
TX0761,Smartwatch,1,"₹ 10,030.00",Apr,2024-04-11,Amani Garg,Visakhapatnam,Himachal Pradesh,India,Store,Debit Card,"₹ 10,030.00","₹ 3,009.00"
TX0762,Printer,5,"₹ 6,862.00",Aug,2024-08-18,Gatik Gera,Kulti,West Bengal,India,Store,UPI,"₹ 34,310.00","₹ 10,293.00"
TX0763,Headphones,2,"₹ 5,301.00",Jun,2024-06-30,Hridaan Tella,Dhanbad,Haryana,India,Store,Cash,"₹ 10,602.00","₹ 3,180.60"
TX0764,Headphones,4,"₹ 4,342.00",Dec,2023-12-30,Saira Bedi,Bulandshahr,Punjab,India,Store,Net Banking,"₹ 17,368.00","₹ 5,210.40"
TX0765,Headphones,6,"₹ 19,584.00",Feb,2024-02-20,Shamik Date,Vijayawada,Uttarakhand,India,Online,UPI,"₹ 117,504.00","₹ 35,251.20"
TX0766,Tablet,8,"₹ 18,902.00",Apr,2024-04-23,Tushar Dewan,Bidhannagar,Bihar,India,Store,Credit Card,"₹ 151,216.00","₹ 45,364.80"
TX0767,Smartwatch,7,"₹ 15,254.00",Apr,2024-04-16,Pari Vyas,Ambattur,Chhattisgarh,India,Online,Credit Card,"₹ 106,778.00","₹ 32,033.40"
TX0768,Tablet,3,"₹ 19,015.00",Mar,2024-03-13,Vaibhav Kanda,Ambarnath,Tripura,India,Direct,Net Banking,"₹ 57,045.00","₹ 17,113.50"
TX0769,Smartphone,8,"₹ 16,703.00",Dec,2023-12-18,Ivan Khosla,Vellore,Karnataka,India,Store,Net Banking,"₹ 133,624.00","₹ 40,087.20"
TX0770,E-Reader,4,"₹ 11,407.00",Oct,2023-10-01,Yakshit Tata,Ludhiana,Uttarakhand,India,Online,Cash,"₹ 45,628.00","₹ 13,688.40"
TX0771,Tablet,5,"₹ 19,685.00",Apr,2024-04-11,Piya Agarwal,Raichur,Andhra Pradesh,India,Store,Net Banking,"₹ 98,425.00","₹ 29,527.50"
TX0772,Tablet,8,"₹ 2,814.00",Jul,2024-07-05,Lagan Gola,Phusro,Sikkim,India,Direct,Cash,"₹ 22,512.00","₹ 6,753.60"
TX0773,Headphones,1,"₹ 11,984.00",Mar,2024-03-17,Ira Kalla,Bhusawal,Madhya Pradesh,India,Direct,Debit Card,"₹ 11,984.00","₹ 3,595.20"
TX0774,Desktop PC,1,"₹ 13,990.00",Jun,2024-06-13,Raunak Chahal,Gwalior,Manipur,India,Store,UPI,"₹ 13,990.00","₹ 4,197.00"
TX0775,Laptop,2,"₹ 13,930.00",Dec,2023-12-07,Rati Sarraf,Amravati,Mizoram,India,Online,Credit Card,"₹ 27,860.00","₹ 8,358.00"
TX0776,External Hard Drive,9,"₹ 14,628.00",Aug,2024-08-30,Amira Rajagopal,Amravati,Mizoram,India,Direct,UPI,"₹ 131,652.00","₹ 39,495.60"
TX0777,Smartwatch,4,"₹ 9,399.00",Sep,2024-09-19,Nayantara Agate,Srinagar,Tripura,India,Store,UPI,"₹ 37,596.00","₹ 11,278.80"
TX0778,Smartphone,6,"₹ 7,666.00",Jan,2024-01-25,Jivika Ramesh,Dewas,Arunachal Pradesh,India,Store,Credit Card,"₹ 45,996.00","₹ 13,798.80"
TX0779,Laptop,1,"₹ 13,118.00",Sep,2024-09-08,Shayak Walla,South Dumdum,Uttar Pradesh,India,Store,Cash,"₹ 13,118.00","₹ 3,935.40"
